kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,seed_mass,whole_plant_height,root_dry_mass,leaf_area_per_leaf_dry_mass,leaf_area,leaf_life_span,leaf_dry_mass_per_leaf_fresh_mass,leaf_dry_mass,leaf_fresh_mass,leaf_nitrogen_content_per_leaf_area,leaf_nitrogen_content_per_leaf_dry_mass,leaf_phosphorus_content_per_leaf_area,leaf_phosphorus_content_per_leaf_dry_mass
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Bromus,Bromus,kalmii,Bromus kalmii,Bromus kalmii,Bromus_kalmii,1,NO,Bromus kalmii,Bromus kalmii,2.238418888888889,1.2,0.12467169057924822,16.51404288113249,2300.595367873823,4.731911036067411,325.2263266203537,0.16021274069665045,0.6267670447081134,0.0013694579146399995,25.15326001225994,0.11061580000000025,1.8812249070460674
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Bouteloua,Bouteloua,dactyloides,Bouteloua dactyloides,Bouteloua dactyloides,Bouteloua_dactyloides,1,NO,NA,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Calamagrostis,Calamagrostis,stricta,Calamagrostis stricta,Calamagrostis stricta,Calamagrostis_stricta,1,NO,Calamagrostis stricta,Calamagrostis stricta,0.197,0.6884203295426641,0.09313890998652634,18.186,1764,4.849374899152855,282.9948898696595,0.097562,0.5711543291185831,0.0013645779191733328,24.14998849589271,0.09653412000000014,1.7153362518378712
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Campanulaceae,Campanulaceae,Palustricodon,Palustricodon,aparinoides,Palustricodon aparinoides,Palustricodon aparinoides,Palustricodon_aparinoides,1,NO,NA,NA,1.5925338941665317,1.7869413268470848,0.13457760465804516,14.082705642473114,4271.725924235282,4.636588298923607,237.40761523811827,0.14747096291486336,0.7848433031690626,0.001723150613658094,22.674793174196736,0.10553544000000016,2.005634240007613
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Capsella,Capsella,bursa-pastoris,Capsella bursa-pastoris,Capsella bursa-pastoris,Capsella_bursa-pastoris,1,NO,Capsella bursa-pastoris,Capsella bursa-pastoris,0.1164122,0.16777777777777778,0.1466512148180149,29.595828320909092,1642.17175,4.8223954643072995,161.95363636363635,0.04469182345454545,0.8695602686192042,0.0019615077903866627,34.022475,0.1080387200000003,3.49714
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,bebbii,Carex bebbii,Carex bebbii,Carex_bebbii,1,NO,Carex bebbii,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,bicknellii,Carex bicknellii,Carex bicknellii,Carex_bicknellii,1,NO,Carex bicknellii,Carex bicknellii,1.345,0.9,0.0891812312861955,17.147269190372377,2455.8296782483462,4.8637879858435245,273.68891045804816,0.15647752769998902,0.546928914083275,0.0013367083120633327,24.404449086629135,0.10254168000000022,1.8424988342811763
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,canescens,Carex canescens,Carex canescens,Carex_canescens,1,NO,Carex canescens,Carex canescens,0.35,0.325,0.028023574942165487,26.38909090909091,430.375,7.700643521423604,259.45285714285717,0.01407637714285714,0.3993237544195455,0.0015184553750133296,23.910170732921245,0.09247484000000006,1.570835369449637
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,echinata,Carex echinata,Carex echinata,Carex_echinata,1,NO,Carex echinata,Carex echinata,0.8133333333333334,0.25,0.034036978886616595,16.36888888888889,218,7.664028027307759,365.5,0.0153740945,0.3803842877479903,0.0018866757379999966,24.044760580574167,0.10974860000000024,1.8462359105731638
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,chordorrhiza,Carex chordorrhiza,Carex chordorrhiza,Carex_chordorrhiza,1,NO,Carex chordorrhiza,Carex chordorrhiza,1.5262453921419679,0.1,0.03301655697828578,21.842,107.25,7.4787367877380655,348.11,0.004918,0.3844522322640771,0.002018333749599996,22.784618083436754,0.10615352000000018,1.9119723442529406
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,comosa,Carex comosa,Carex comosa,Carex_comosa,1,NO,Carex comosa,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,diandra,Carex diandra,Carex diandra,Carex_diandra,1,NO,Carex diandra,Carex diandra,0.465,0.5,0.12113107958072192,13.9,2824.5359053463603,4.823626365095306,258.5053856183901,0.14159652580932366,0.6308547786256835,0.0014519102804699984,22.864157845255626,0.10717728000000025,1.849954730940839
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,disperma,Carex disperma,Carex disperma,Carex_disperma,1,NO,Carex disperma,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,foenea,Carex foenea,Carex foenea,Carex_foenea,1,NO,Carex foenea,Carex foenea,1.344,0.9,0.0891812312861955,17.147269190372377,2455.8296782483462,4.8637879858435245,273.68891045804816,0.15647752769998902,0.546928914083275,0.0013367083120633327,24.404449086629135,0.10254168000000022,1.8424988342811763
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,gracillima,Carex gracillima,Carex gracillima,Carex_gracillima,1,NO,Carex gracillima,Carex gracillima,1.35,0.996714166222105,0.11277981071218052,17.35775346685175,2542.443163652919,4.8406071145693685,270.05650594008796,0.15897217231929933,0.5886396000993686,0.0013402662964633325,24.94311016570745,0.10555816000000025,1.8936157934811197
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,haydenii,Carex haydenii,Carex haydenii,Carex_haydenii,1,NO,NA,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,interior,Carex interior,Carex interior,Carex_interior,1,NO,Carex interior,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,lacustris,Carex lacustris,Carex lacustris,Carex_lacustris,1,NO,Carex lacustris,Carex lacustris,1.615,1.3,0.09832248305419557,16.026230471352616,2375.532401758381,4.870932048822677,282.52813010831255,0.15704273693017115,0.547705662651275,0.0013558567307300003,23.778136236016856,0.10463892000000023,1.8397954522459385
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,lasiocarpa,Carex lasiocarpa,Carex lasiocarpa,Carex_lasiocarpa,1,NO,Carex lasiocarpa,Carex lasiocarpa,5.042966666666667,0.7375,0.16399277781016544,10.891619047619049,816.75,5.083101474767252,371.0973333333333,0.080944667,0.8773675352020684,0.0020929681848799978,23.336699971737957,0.12258064000000034,2.0953249389309785
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,vulpinoidea,Carex vulpinoidea,Carex vulpinoidea,Carex_vulpinoidea,1,NO,Carex vulpinoidea,Carex vulpinoidea,1.3129785714285716,0.8,0.11636572369867677,17.572568546920383,2592.6326462055404,4.856068980439014,265.23290487267144,0.1463337619826571,0.6004800319757259,0.0013362998866633324,24.853519038218227,0.10502048000000025,1.8698160156537251
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,oligosperma,Carex oligosperma,Carex oligosperma,Carex_oligosperma,1,NO,Carex oligosperma,Carex oligosperma,3.768,0.9,0.1359517744200302,17.45295475042302,2472.8806627400763,4.832031036067409,276.3638433138238,0.15762244842243708,0.7317294483008377,0.0014087488267033326,25.138738929881743,0.11147000000000029,1.9899623816550702
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,pensylvanica,Carex pensylvanica,Carex pensylvanica,Carex_pensylvanica,1,NO,Carex pensylvanica,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,rostrata,Carex rostrata,Carex rostrata,Carex_rostrata,1,NO,Carex rostrata,Carex rostrata,1.2173333333333334,0.625,0.0555473591097443,14.76936909,531.1215986,7.574730324728582,245.81866666666667,0.064103012,0.4183631817111645,0.001613051331153331,22.9101983572655,0.09879748000000013,1.6562375462456012
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,scoparia,Carex scoparia,Carex scoparia,Carex_scoparia,1,NO,Carex scoparia,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,stricta,Carex stricta,Carex stricta,Carex_stricta,1,NO,Carex stricta,Carex stricta,0.529,1.3,0.12230404439148887,16.09542081983133,2889.618840393137,4.727738592168013,282.3423521893066,0.1585746745950622,0.634869467082352,0.0013370102365300005,24.163667131089376,0.10637696000000026,1.9024117439513704
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Chamaecrista,Chamaecrista,fasciculata,Chamaecrista fasciculata,Chamaecrista fasciculata,Chamaecrista_fasciculata,1,NO,Chamaecrista fasciculata,Chamaecrista fasciculata,7.699999999999999,0.894086037865418,0.16754528668697752,17.736102941944658,5592.970676718308,4.837857726325547,253.33066748928394,0.17743697248860826,0.9815370583158763,0.0018637506920714262,31.225444182909737,0.10974924000000014,1.8571144635811745
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rhamnaceae,Rhamnaceae,Ceanothus,Ceanothus,americanus,Ceanothus americanus,Ceanothus americanus,Ceanothus_americanus,1,NO,Ceanothus americanus,Ceanothus americanus,3.2118106666666666,1,0.08418201090345863,17.8400280251954,1159.1428601471262,5.4156924438993865,271.3136131993462,0.09020956873149388,0.5268788633357366,0.0018674143285552375,23.548539305681974,0.1046500000000002,1.7286055445463302
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Cenchrus,Cenchrus,longispinus,Cenchrus longispinus,Cenchrus longispinus,Cenchrus_longispinus,1,NO,Cenchrus longispinus,NA,1.3294364578621407,1.0133598634394818,0.08757544571957894,16.972065458215084,2393.2589506957247,4.865261442498191,273.66953571909795,0.15260379288290074,0.5427045718610529,0.0013500775840633327,24.419221272078126,0.10254168000000022,1.829858993184986
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Chamaedaphne,Chamaedaphne,calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne_calyculata,1,NO,Chamaedaphne calyculata,Chamaedaphne calyculata,24.460865279960565,0.6000000000000001,0.1398029178025567,4.988822824117405,385.5,13,311.3195070664423,0.45341371831915894,0.961490312555038,0.001214224,12.5,0.0946,0.8
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodium,Chenopodium,album,Chenopodium album,Chenopodium album,Chenopodium_album,1,NO,Chenopodium album,Chenopodium album,0.7034537804878048,1.4123529411764706,0.07346244741353379,22.864172919821428,1029.2492581885715,4.948574733925361,164.33333333333334,0.056160059,0.5485002035373803,0.002329814,34.11943,0.09533556000000007,2.009677531051598
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodiastrum,Chenopodiastrum,hybridum,Chenopodiastrum hybridum,Chenopodiastrum hybridum,Chenopodiastrum_hybridum,1,NO,NA,NA,5.340807151087399,1.5123917611737716,0.13227034398342866,17.239269438310387,2452.878984587865,5.256177844215182,227.16317764329096,0.14386334337149598,0.7341632048179784,0.0017348497994479626,28.846731766954026,0.10763980000000019,1.983428798281229
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodium,Chenopodium,leptophyllum,Chenopodium leptophyllum,Chenopodium leptophyllum,Chenopodium_leptophyllum,1,NO,Chenopodium leptophyllum,Chenopodium leptophyllum,0.4468,0.7,0.12705523724042114,19.02712696827469,3740.7498320625828,4.697997238037923,200.85632750603392,0.14367490111996858,0.7285727704381384,0.0016440977633933312,30.112934887777236,0.10281452000000012,1.9815978336378124
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Heterotheca,Heterotheca,villosa,Heterotheca villosa,Heterotheca villosa,Heterotheca_villosa,1,NO,Heterotheca villosa,Heterotheca villosa,3.0837753351938804,1.6569377081047179,0.1929527719121203,16.38240474111111,4556.581184323184,4.668570563346438,264.4318735476838,0.1554185793488758,0.9654295319565587,0.0017479029454012952,25.313333333333336,0.1137139600000002,2.1576333333333335
Plantae,Tracheophyta,A,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Cicuta,Cicuta,bulbifera,Cicuta bulbifera,Cicuta bulbifera,Cicuta_bulbifera,1,NO,Cicuta bulbifera,Cicuta bulbifera,1.577,0.9,0.14072566736424072,19.21574976700113,5295.179200916813,5.010086906650841,226.1995754504457,0.19005085584859568,1.0613042870878053,0.001747819807991427,23.220674168981137,0.10737528000000013,1.8512769811388206
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Circaea,Circaea,lutetiana,Circaea lutetiana,Circaea lutetiana,Circaea_lutetiana,1,NO,Circaea lutetiana,Circaea lutetiana,2.680142857142857,0.3775,0.1254763492799399,36.7,2643,4.624586353594017,193.5,0.069448388,0.7087012114550675,0.0017198934397085685,27.307411984017794,0.10378364000000015,1.9144310522794372
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Cirsium,Cirsium,arvense,Cirsium arvense,Cirsium arvense,Cirsium_arvense,1,NO,Breea segeta,Cirsium arvense,1.2434702272727274,0.7800302727272728,0.13366518257957902,15.333339296666669,3758.3233333333337,4.41538535386128,164.31187847272727,0.15418588177777778,0.7995022835010321,0.0015747441017619033,21.916435,0.10432464000000016,2.002108469765485
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Cirsium,Cirsium,discolor,Cirsium discolor,Cirsium discolor,Cirsium_discolor,1,NO,Cirsium discolor,NA,1.5925338941665317,1.7869413268470848,0.13457760465804516,14.082705642473114,4271.725924235282,4.636588298923607,237.40761523811827,0.14747096291486336,0.7848433031690626,0.001723150613658094,22.674793174196736,0.10553544000000016,2.005634240007613
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Coreopsis,Coreopsis,palmata,Coreopsis palmata,Coreopsis palmata,Coreopsis_palmata,1,NO,Coreopsis palmata,Coreopsis palmata,1.988,1,0.1905025128082408,6.6,4814.472099742424,7.357376017364125,342.10489109311783,0.28572065844517713,1.223203485303991,0.00177,11.7,0.12399240000000021,2.274829920687897
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Betulaceae,Betulaceae,Corylus,Corylus,americana,Corylus americana,Corylus americana,Corylus_americana,1,NO,Corylus americana,Corylus americana,740.2476762,5.6148,0.2210223800643308,9.5,7772.618319179005,5.333982158679812,317.8332590520243,0.2961698310546209,1.3594360638095238,0.00217,20.1,0.11725680000000019,2.235153185702856
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Crepis,Crepis,tectorum,Crepis tectorum,Crepis tectorum,Crepis_tectorum,1,NO,Crepis tectorum,Crepis tectorum,0.7818519777905045,0.265,0.18838042344929307,17.2,4844.864970867627,4.602914481213103,250.19679623482472,0.118653578015238,1.079320032584882,0.001603408765438093,23.702705220437284,0.11408308000000018,2.16941039600263
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Dysphania,Dysphania,sp.,Dysphania sp.,Dysphania atriplicifolia,Dysphania_atriplicifolia,1,NO,NA,NA,5.340807151087399,1.5123917611737716,0.13227034398342866,17.239269438310387,2452.878984587865,5.256177844215182,227.16317764329096,0.14386334337149598,0.7341632048179784,0.0017348497994479626,28.846731766954026,0.10763980000000019,1.983428798281229
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,filiculmis,Cyperus filiculmis,Cyperus filiculmis,Cyperus_filiculmis,1,NO,Cyperus filiculmis,Cyperus filiculmis,0.591,0.6,0.11898304505675197,17.09475851684706,3431.0897259079957,4.899978610622238,250.52516451058244,0.1447673325540048,0.6011143540799327,0.0013527513663233323,24.883280134875655,0.10552896000000024,1.8801415229072824
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,schweinitzii,Cyperus schweinitzii,Cyperus schweinitzii,Cyperus_schweinitzii,1,NO,Cyperus schweinitzii,Cyperus schweinitzii,0.646,0.8,0.1222478411961505,17.565115179278532,3444.8629266893277,4.836595523784347,258.96591916186094,0.14419104908434446,0.6201527405494396,0.0013275818022766659,24.489259424002377,0.10475160000000025,1.8670908242406157
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,strigosus,Cyperus strigosus,Cyperus strigosus,Cyperus_strigosus,1,NO,Cyperus strigosus,Cyperus strigosus,0.404,0.8581422372527104,0.11796485212246625,17.30812736406477,3079.1263497739387,4.718668733796348,268.5294067716394,0.1653493672663969,0.6432200974974229,0.0013190706703633326,24.42441808970079,0.10432236000000022,1.8617041469851525
Plantae,Tracheophyta,A,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculaceae,Delphinium,Delphinium,carolinianum,Delphinium carolinianum,Delphinium carolinianum,Delphinium_carolinianum,1,NO,Delphinium carolinianum,Delphinium carolinianum,0.52,0.7162125275618221,0.15902332288312807,21.892330569120883,6289.5550524577275,4.978375548897061,216.41349944828136,0.2689672597663452,1.2358201367318289,0.0014743281068495232,20.66436073332221,0.09689983999999999,1.4855614712533323
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Desmodium,Desmodium,canadense,Desmodium canadense,Desmodium canadense,Desmodium_canadense,1,NO,Desmodium canadense,Desmodium canadense,5.297478142857143,1.4391527496788243,0.16055872757070705,15.8,11029.520357462214,5.252421329311812,323.53729786672193,0.33734021212283,1.1528068428501346,0.00149,23.4,0.10943115999999994,1.7448862406244983
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Hylodesmum,Hylodesmum,glutinosum,Hylodesmum glutinosum,Hylodesmum glutinosum,Hylodesmum_glutinosum,1,NO,Desmodium glutinosum,NA,14.946616530102904,0.9199720840945407,0.16148765429993991,17.222783019291406,5861.429176256611,4.980241542662034,270.0794744637451,0.1871052643488591,0.9248364360000866,0.0018934369877180925,31.169966186401474,0.09996604000000006,1.820697726187841
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,ischaemum,Digitaria ischaemum,Digitaria ischaemum,Digitaria_ischaemum,1,NO,Digitaria ischaemum,Digitaria ischaemum,0.51,0.148,0.044027721509924865,41.86,109.875,7.442138530286379,170.172,0.008173333,0.4972364943935537,0.0019483565935933275,26.296597163167956,0.10174380000000019,2.0331835005674512
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,sanguinalis,Digitaria sanguinalis,Digitaria sanguinalis,Digitaria_sanguinalis,1,NO,Digitaria sanguinalis,Digitaria sanguinalis,0.522,0.19,0.141901,35.038,4470.557272727273,4.333345315243039,174.204,0.064712,0.8669,0.0014130629014199978,29.89447115319059,0.10680840000000023,1.9889429429295795
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Dulichium,Dulichium,arundinaceum,Dulichium arundinaceum,Dulichium arundinaceum,Dulichium_arundinaceum,1,NO,Dulichium arundinaceum,Dulichium arundinaceum,0.53,0.8907506558638042,0.11981505333765421,17.145299949399195,2994.2395932040486,4.749955523784349,265.75593929629724,0.1556262488286444,0.6346274620699075,0.0013171523113833326,24.475421970133816,0.10494972000000025,1.8663154429851523
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Elymus,Elymus,canadensis,Elymus canadensis,Elymus canadensis,Elymus_canadensis,1,NO,Elymus canadensis,Elymus canadensis,3.8575,1.5,0.18210403871296235,13.73944,2523.7407228967963,4.934506219220744,318.4181312967382,0.1843671784663956,0.9591710760233919,0.0015510783025999998,18.4,0.12700488000000038,2.8375
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Chamaenerion,Epilobium,angustifolium,Epilobium angustifolium,Chamaenerion angustifolium,Chamaenerion_angustifolium,1,NO,Chamaenerion angustifolium,Epilobium angustifolium,0.15336363636363634,0.6785454545454546,0.1312434975018347,19.956697902675327,3811,3.6,228,0.2016,0.9914960601171319,0.0015,19,0.09918488000000007,1.8487269225095226
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Epilobium,Epilobium,ciliatum,Epilobium ciliatum,Epilobium ciliatum,Epilobium_ciliatum,1,NO,Epilobium ciliatum,Epilobium ciliatum,0.09148375,0.855,0.05614340142201506,41.873664166666664,817.87586,4.854980624050028,159.60272727272726,0.02271024618181818,0.5309622300497677,0.001941131203259997,26.18387816583012,0.09566060000000008,1.943080806451932
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Epilobium,Epilobium,leptophyllum,Epilobium leptophyllum,Epilobium leptophyllum,Epilobium_leptophyllum,1,NO,Epilobium leptophyllum,Epilobium leptophyllum,0.146,1.3139247519943853,0.1389707708634888,16.846099917513335,9924.9793570827,4.7627486206099725,259.53953435220893,0.41184484226079227,1.0700817805504088,0.001603593382906668,19.837831465985015,0.10285188000000005,1.7581401126999978
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Eragrostis,Eragrostis,spectabilis,Eragrostis spectabilis,Eragrostis spectabilis,Eragrostis_spectabilis,1,NO,Eragrostis spectabilis,Eragrostis spectabilis,0.073,0.9204599597333912,0.14254077510009036,15.820007848145309,10999.923498369455,4.989993781236035,290.58301299634246,0.4592112553189049,0.989904216319831,0.0013112930018533335,17.843986094434158,0.10801036000000017,1.7849394570381494
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erechtites,Erechtites,hieraciifolius,Erechtites hieraciifolius,Erechtites hieraciifolius,Erechtites_hieraciifolius,1,NO,NA,NA,1.5925338941665317,1.7869413268470848,0.13457760465804516,14.082705642473114,4271.725924235282,4.636588298923607,237.40761523811827,0.14747096291486336,0.7848433031690626,0.001723150613658094,22.674793174196736,0.10553544000000016,2.005634240007613
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,annuus,Erigeron annuus,Erigeron annuus,Erigeron_annuus,1,NO,Erigeron annuus,Erigeron annuus,0.03,0.7635714285714286,0.060709390860932314,25.02,859,4.962957054356204,195.942,0.048794,0.5478422029226798,0.0019047572757533312,25.188990345132808,0.09565220000000009,1.9222029124919287
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,strigosus,Erigeron strigosus,Erigeron strigosus,Erigeron_strigosus,1,NO,Erigeron strigosus,Erigeron strigosus,0.045,0.6,0.1892438152287519,17.72191234440354,11323.036174658437,4.522208980733467,334.1755486871181,0.2592129920745678,1.2771244759833782,0.0016520060854999998,20.241581155868484,0.11663068000000015,2.115513446860054
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eutrochium,Eutrochium,maculatum,Eutrochium maculatum,Eutrochium maculatum,Eutrochium_maculatum,1,NO,Eupatorium maculatum,Eupatorium maculatum,0.275,1.0448,0.20006448467702248,8.5658362,5375.504109681858,4.3563579576960185,216.20446,0.22769909089403417,1.3207113603832379,0.0018489708479004323,18.478135562507973,0.11850096000000022,2.0747733454390453
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Eupatorium,Eupatorium,perfoliatum,Eupatorium perfoliatum,Eupatorium perfoliatum,Eupatorium_perfoliatum,1,NO,Eupatorium perfoliatum,Eupatorium perfoliatum,0.09025,1.5,0.19805545405744363,12.989874213389188,8460.341025833732,4.689668592315236,306.88118042270685,0.3201676156138471,1.2575250879377375,0.0016822765325333348,16.521064009425697,0.11794760000000018,2.0753270829657122
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,corollata,Euphorbia corollata,Euphorbia corollata,Euphorbia_corollata,1,NO,Euphorbia corollata,NA,1.2639671705892812,5.520650518615763,0.12663041784415047,14.566111971395998,2894.6535744918147,4.793444510881854,232.43880948701997,0.1486563856424816,0.7405693956871112,0.0018044796529619038,21.49195764657923,0.10136720000000012,1.8685456538219012
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,geyeri,Euphorbia geyeri,Euphorbia geyeri,Euphorbia_geyeri,1,NO,NA,NA,1.2639671705892812,5.520650518615763,0.12663041784415047,14.566111971395998,2894.6535744918147,4.793444510881854,232.43880948701997,0.1486563856424816,0.7405693956871112,0.0018044796529619038,21.49195764657923,0.10136720000000012,1.8685456538219012
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,glyptosperma,Euphorbia glyptosperma,Euphorbia glyptosperma,Euphorbia_glyptosperma,1,NO,Euphorbia glyptosperma,Euphorbia glyptosperma,0.2,0.4,0.12441831812330835,20.57401461800507,3658.3331796958514,4.515762142180815,217.29184841452152,0.13255589732859038,0.7570675943462116,0.0016836774275333327,22.56445533400162,0.09974316000000014,1.859381517039997
